Column1;Unnamed: 0;date;news;label
7147;7147;7112022; Tesla CEO Elon Musk shares four pictures that tell his ‘Twitter deal to no-deal story’ ;0
7148;7148;7112022; Tesla is simply better.;1
7149;7149;7112022;" The flood of money that is seeking the best investments during the Electrification of our Energy &amp; Transportation sectors creates a tsunami of shock waves across Lithium supply lines that are not ready and still being built to feed Tesla Energy rEVolution. ";0
7150;7150;7112022;" It would be easy to put a ""follow speed limit"" setting in there with a software update but bet they keep it for FSD. I had my model 3 for almost 2 years before I learned that trick!";0
7151;7151;7112022; #ElectricVehicles are junk after only few years. Or maybe not? ?? #Tesla after almost 600k km without any issues during mandatory inspection.;1
7152;7152;7112022; Naah man. You are up to something fishy. Like the same deal with Tesla accepting bitcoin. ;0
7153;7153;7112022; #VikingQueen is at Benicia and should move to Pier 80 today. #1 ship in Q3 (#1 for AP | #1 from SFO) $TSLA #Tesla #Model3 #ModelY #TeslaCarriers ;0
7154;7154;7112022; Yet it’s been a complete sales disaster and volumes went off a cliff since 2018;0
7155;7155;7112022;" ""I don't care that they stole my idea. I care that they don't have any of their own."" ~ Nikola Tesla";-1
7156;7156;7112022; Tesla CEO Elon Musk shares four pictures that tell his ‘Twitter deal to no-deal story’ – Times of India ;0
7157;7157;7112022; Tesla CEO Elon Musk shares four pictures that tell his ‘Twitter deal to no-deal story’ – Times of India ;0
7158;7158;7112022;" Would be grest to have Tardis &amp; visit Davinci, Tesla, Hypatia &amp; Marie Curie. Birthday Wish ??";0
7159;7159;7112022; The liftoff!! you must be very proud of Falcon 9!! #GalaxyHeroes #SpaceX #Tesla ;0
7160;7160;7112022;" Elon is too busy making all those ventilators he promised Tesla was gonna make. &amp; the self-driving semis. &amp; the pickup. &amp; the submarine. &amp; the tunnel under LA into the Valley. Huh…when you look at it, it almost starts to look like promises &amp; fails to deliver a LOT";0
7161;7161;7112022; but those are to create jobs and expand production. Renewables get trillions of subsidies too - often to do nothing. If you think it snotr all daft, remember Exxon is a top 10 ESG company, Tesla booted out the ESG index. Its all BS. ;0
7162;7162;7112022; I have said this for years, even for my 2013 Chevy Volt. Huge missed opportunity for advertising and sales in Colorado. We got our first Tesla in 2018, and our second in 2020. Nothing but Tesla for us!;1
7163;7163;7112022; Tesla CEO Elon Musk shares four pictures that tell his ‘Twitter deal to no-deal story’ – Times of India ;0
7164;7164;7112022; I thought you wanted Twitter to get rid of the bots. As a Tesla owner your choices have been haphazard and reckless.;-1
7165;7165;7112022; Gg man, you just wanted to sell a few more billion tesla stocks without crashing the proce and wow, did it work like a charm.;0
7166;7166;7112022; What's up with doge payment mode ?;0
7167;7167;7112022; Dogecoin seems Unbothered Despite Elon Dodging from Twitter Deal ;0
7168;7168;7112022; Did you climb on a ladder ?? to get this (great) ???;0
7169;7169;7112022; Not a big deal. what about tesla phone?;0
7170;7170;7112022; Pretty much every other EV on the market is now better than Tesla.;-1
7171;7171;7112022; China EV Charging Infrastructure Promotion Alliance released the latest data, the first half of the domestic charging infrastructure increment of 1.301 million units, of which the public charging pile increment rose 228.4% YOY, $TSLA #tesla;0
7172;7172;7112022; Ford's Mustang Mach-E electric crossover is a hit with industry insiders — that could help it take on Tesla ;0
7173;7173;7112022; RT RIT_Alumni: It's #TeslaDay! Nikola Tesla was born around midnight, between July 9 and July 10, 1856 during a fierce lightning storm.…;0
7174;7174;7112022; The Model 3 can still look unique ?? Ya, I saw your YouTube video. Choices...;0
7175;7175;7112022;" The irritating part is, that in the releasenotes there are several parts ""not for Germany"". I wonder if our KBA is having some fun with pestering Tesla? ";0
7176;7176;7112022; Tesla will open up Superchargers to non-Tesla electric vehicles in the US later this year ;0
7177;7177;7112022; What you call “buying” most sane people call investing. Tesla’s value went up 45,000% since Musk became CEO, which makes Steve Jobs look like Joe Biden.;-1
7178;7178;7112022; Elon give me a tesla;1
7179;7179;7112022; The newer Tesla media unit (the big screen) is way faster than the old one (ours is 2019). Loan car has latest mvidia version and the browser feels like a proper desktop browser in comparison. Shame you can't upgrade that without changing the whole car!;0
7180;7180;7112022; How much PE BYD trading at? How much is BYD debt? BYD older company, sell more cars than tesla but earn less than tesla. ??;0
7181;7181;7112022; It’s called the Tesla Model Pi;0
7182;7182;7112022; Happy birthday, Nikola Tesla, the genius engineer! I thought it was the time to write my feelings. I did skip my genuin one, because I guessed it's the best for society. Honestly, if it's admitted, I'd like to complete the page. At last I found the courage to show my heart.;-1
7183;7183;7112022; Entering the second half of the year and evaluate your product. Is it at its best? Constantly evaluate, constantly improve and innovate. #ElonMusk #SpaceX #Tesla #entrepreneurship #business #IncAfrica #opportunities #mondaymotivation ;0
7184;7184;7112022; Hi, I live in a small town in Italy where, unfortunately, there are no Tesla because nobody believes in electric cars.I would love to have one but I don't have the opportunity to buy it and prove that electric cars are the future. don't have any cars to advertise with?;0
7185;7185;7112022; What do you think: how long will it take Tesla to activate this after the US-VIPs start complaining about it?;0
7186;7186;7112022;" We are a nation of immigrants. Someone could come to America, &amp; in due time, apply for citizenship. Tesla became an American citizen";0
7187;7187;7112022;" Who wrote the article! Poor guy, studpid argument ?????????????????? Wo ""Tesla"" hai....";0
7188;7188;7112022; Cool! Would also be interesting to see in a graph the supercharging connectors growth over time!!;0
7189;7189;7112022; Yeah, same here. If you want no worries you have to go with Japanese or Korean. But Tesla is worse than Fiat with a French CEO.;-1
7190;7190;7112022; #Tesla Factories Are Starting To Pump Tesla's Out Like Never Before . #Worldwide #ElonMusk.;0
7191;7191;7112022; Tesla Model Y from Germany and China: The models differ so much ;0
7192;7192;7112022; So what time is it in “Florida” right now as you so actively tweet? 3am? New account, following random blue check accounts (including Tesla - it’s always Tesla ??) for legitimacy, obsessively attacking Biden and Democrats ?? all the telltale signs of a troll farm account;0
7193;7193;7112022; Tesla CEO Elon Musk shares four pictures that tell his ‘Twitter deal to no-deal story’ – Times of India ;0
7194;7194;7112022; You can't drive a tesla in the rain either ?? ;-1
7195;7195;7112022; It's Dangerous! WEF founder Klaus Schwab Just Warned Tesla, GM, and Ford... ;0
7196;7196;7112022; 'A large facility in Almelo (The Netherland) owned by #Picnic, a Bill Gates-funded grocery delivery company that uses electric vehicles, has suddenly caught fire in the dead of night' And we already know that #Tesla vehicles do spontaneously combust . . .;0
7197;7197;7112022; So tell met then… Why doesn’t he build a SELF CHARGING BATTERY for EV’s??? Curious, asking for a friend Ps: NIKOLA TESLA did it in 1912, why can’t anyone do it today ??? With the tech we have today it should be possible no? ???????;0
7198;7198;7112022; Tesla Leads June EV Sales Surge In China ;1
7199;7199;7112022; Don't forget to post a photo wen it goes up in the flames for no reason, or FSD takes it to the belly of a truck or gates of a shopping mall. #tslaq;-1
7200;7200;7112022;" The interesting outside observation is that he has accrued a cult following that will buy anything he says to, and attack anyone who questions it. Similar to In-N-Out, Statist bootlickers, high fashion brands, &amp; Apple and Tesla worshipers. Masterful marketing case study tbh.";0
7201;7201;7112022; Hi there! I’ve been following you for a while. Tesla shareholder and huge fan. I’m ret. From NYPD , what is your job that that you have available? Thank you;1
7202;7202;7112022;" Aha! Thanks for the explanation, and top tip ???? I'll have to try it next time we're out &amp; about ??";0
7203;7203;7112022;" This is for me to reread when I'm scared of current events like a misplaced Elon tweet that temporarily dumps the Tesla stock or other ""they are coming"" news FUD Just sharing here for others to read too.";0
7204;7204;7112022;" Elon even hinted at the third part of his master plan which would ""simply"" be scaling up. Read master plan part 1 &amp; 2 to get a zommed out picture &amp; prepare for part 3. Note: model 3 &amp; Y is already great &amp; cheap to make, Tesla has 30% margins on top, they just need to scale up.";0
7205;7205;7112022;" PE 90 sounds high now yes, but it's just a matter of execution at this point, no speculation on development. Tesla does have speculative development of self driving cars, but those are not needed for the valuation to be on par with Apple both in PE &amp; market cap by 2030";0
7206;7206;7112022;" Recession kicks out new players, Tesla had a decade in 2010 with lots of money &amp; no competition. New players will have less govt EV subsidies, higher interest on loans &amp; Tesla + old car makers as competitors in 2020 decade. Very few will survive &amp; none to compete seriously";0
7207;7207;7112022;" I estimate Teslas product is better vs competitors than Apple was vs theirs back then Just like Apple also had computers, laptops &amp; earphones Tesla has solar panels, roofs, chargers &amp; home battery storage Tesla designs &amp; produces their product, Apple only designs.";1
7208;7208;7112022;" Tesla is aiming for 20m cars/year end of this decade. With Elon time we'll recalculate not reaching that ambitious target &amp; say 14m cars. Still we have the same kind of journey as Apple had from 2012 until today. Apple went up by 9x, Tesla will likely be heading a similar path.";1
7209;7209;7112022;" It's currently an interesting investment case (not advice) Tesla PE 90 760B Apple PE 23 = needs 3x earnings to get to Apple PE and another 3x = 9x from today to get to Apple Mcap &amp; PE. Tesla sold ~1m cars last year, making ~1,2m cars now. 2 new factories to scale up";0
7210;7210;7112022;" The reason they wait with the Semi is because all the batteries they can get are put into 3 &amp; Y. While Tesla wait for more batteries they'll keep improving the Semi truck. It's already driving around for continuous improvement tests.";0
7211;7211;7112022;" In todays dollar value terms, not only through fiat dilution. Tesla will sell each vehicle they produce. Why? Because they are battery constrained. If model 3 &amp; Y market get temporarily saturated, they'll just put the batteries into the cybertruck &amp; Tesla Semi.";0
7212;7212;7112022;" Apple just continued producing, kept market share dominance &amp; kept high prices. Only difference is marketing. Tesla doesn't even have a PR department. Think about how well their sales will be if (when) they do get one. Tesla will overtake Apple as the world's largest stock.";0
7213;7213;7112022;" Dear diary: Tesla is today similar to where Apple was 2012 Iphone had lots of hype, was mediocre the first iterations, Asian producers were caught up &amp; cheaper. Apple was up 10x from unveiling 2007 many thought it was done. 8x more just making new iterations. Tesla will do same";0
7214;7214;7112022; people who have only sold cars;0
7215;7215;7112022; please sir asap make a Tesla for poor people I had a 2019 model 3 but china virus lockdown took it away. I miss autopilot as a person with a neck injury it allowed me to live my life to the fullest. Now that model is out of reach for me and millions of Americans. Ty ????;-1
7216;7216;7112022; He has said he's voting Republican, probably to get publicity and to encourage Republicans to buy a Tesla to own the libs ??;-1
7217;7217;7112022; Tesla (TSLA) announces just over 250,000 deliveries – its first down quarter in a long time ;-1
7218;7218;7112022; I’ll look into that when mines back on the road ????;0
7219;7219;7112022; The #Whitehouse announces, not #Tesla or #elon ? ;0
7220;7220;7112022;" #ElonMusk publicly advocated encouraging individuals to have numerous children in order to combat an ""underpopulation issue.'' #Tesla #SpaceX #SolarCity ";0
7221;7221;7112022; Byd now sells more cars than Tesla.;-1
7222;7222;7112022;" I’m &amp; I approve that ?? message! ";0
7223;7223;7112022; Trump Rips ‘Bulls**t Artist’ Elon Musk As Tesla CEO Reportedly Defends Trump ;0
7224;7224;7112022; The Tesla model s plaid, it’s practical fast and has the best technology;1
7225;7225;7112022; Actually he owes his Tesla shareholders;0
7226;7226;7112022; 100x repeated lie will not become truth;-1
7227;7227;7112022; Good morning T, good morning all, hope it’s a splendid one and Biggy I hope you feel better ?????;0
7228;7228;7112022; How about you opensourced paypal? And what about Tesla?;0
7229;7229;7112022; Yeah. As a 2xMercedes, 2xBMW, 6 or 7 times VW owner, I know exactly what quality,reliability, durability look like. Oil leaking engines from Mercedes, complete roof interior trim dismantling at a 10k km BMW, broken DSGs from VWs, even the cup holders of VW didn't carry my mug. ??;0
7230;7230;7112022; Have they borrowed ?? that design from Tesla?;0
7231;7231;7112022; Not sure as you have the separate AP stalk. I imagine it would though, no harm in trying.;0
7232;7232;7112022; Amazing all these people trying to justify Elons actions. Trying to give him an out when we he doesn’t have one. Just to keep Tesla stock in its lofty valuation. Keep dreaming, Twitter’s legal counsel know the ins and outs of Deleware Chancery court because they were heads of it;0
7233;7233;7112022; Did you name your new tesla Sam?;0
7234;7234;7112022; sleeping with executive’s at could Amber Heard’s kid be Elon’s 10th child?;0
7235;7235;7112022; Ford's Mustang Mach-E electric crossover is a hit with industry insiders — that could help it take on Tesla ;-1
7236;7236;7112022; #tesla #supercharger in Arendal, Norway has a permit application with 20 stalls (250 kW) ;0
7237;7237;7112022; #tesla #supercharger in Krakow, Poland is now open with 4 stalls (133 kW) ;0
7238;7238;7112022; Thanks good tip, same in a S ?;0
7239;7239;7112022; you have no clue, seriously;0
7240;7240;7112022; Prepare for #Tesla short. Markets will be open in 33 minutes #BTCUSDT #Bitcoin;0
7241;7241;7112022; Or the better way to put this is, people who are often talented in one area, can be pretty bad at other life skills. Nikola Tesla was smarter than Thomas Edison IMHO in his field, but Edison had the right personality facets to be a biz mogul, including bs marketing/overselling;0
7242;7242;7112022; He needs to go to the moon and stay there. My nephew worked for him at Tesla. He is a spoiled rich boy.??????????????????;-1
7243;7243;7112022; hahahahaha very funny can you sell tesla in arabic counrtys;0
7244;7244;7112022;" They provide accessibility to these that for all citizens, Tesla obviously pays for their energy directly &amp; funds billions into the gov via payroll, sales tax etc. The govt could not produce the same results as tesla or Space-x, so their “tasty” gov contracts are pretty deserved";0
7245;7245;7112022; Fair enough, if that was the intention of the tweet. But I have seen this video being used as a proof of Tesla’s superiority over Lucid. Different cars different make, definitely different target consumers. Move on.;0
7246;7246;7112022; Now do y=exp(#of stations) ... much more impressive!;0
7247;7247;7112022; Nope but I am a realist bro. And Tesla is not Elon but battery technology but if you want to hate on the guy. Go ahead.;0
7248;7248;7112022; NHTSA launches 37th investigation into Tesla after couple killed in crash ;0
7249;7249;7112022; It's always hilarious to bump into this legacy finance bullshit while working in DeFi.;0
7250;7250;7112022; Though if we’re going to speculate on this, I’d say it’s more to do with an excuse of wanting to liquidate Tesla stock without raising the alarms of shareholders (mostly higher ups in the company). Raising a stink w/ the Twitter deal will allow him to float under the radar.;0
7251;7251;7112022; I’ve only just got update 2022.16.3 - can’t wait for this version.;0
7252;7252;7112022; “A speed limiter is not a safety device,” a lawyer for Tesla told the jury. “Is it all right if they crash at 85 mph instead of 116 mph?”;0
7253;7253;7112022; He has the Tesla phone coming out that will utilize it;0
7254;7254;7112022;" An incredible ability to lead &amp; motivate??? He’s currently being sued by a bunch of his Tesla employees for poor working condition &amp; racial discrimination, SpaceX employees wrote an open letter saying they don’t trust his leadership &amp; his executive are leaving in droves. ";0
7255;7255;7112022; O h0pe yUo haD A go0d tEsLa;-1
7256;7256;7112022; Tesla just lost its head of global just finance produce ;0
7257;7257;7112022;" When you switch AP on you are setting a ""max"" speed which it won't go above. So if you set 50 and the limit increases to 70 it won't change but if drops to 40 it will. Top tip though, hold the right stalk down for a second and it will change to the current speed limit.";0
7258;7258;7112022; ...Marconi blasted a pulse after Tesla...;0
7259;7259;7112022; ?? on JUST HAPPENED! Klaus Schwab Finally EXPOSED EVs Plan, Warning GM and Tesla Battery... ;-1
7260;7260;7112022; Called it… $btc $tsla #bitcoin #tesla ??;0
7261;7261;7112022; Agreed on that. You get better quality and value in Eastern Europe. But we are comparing with American factories here.;0
7262;7262;7112022; Yeah but Tesla ceo has new twins, a twitter court battle and multiple companies to run. PLUS the lock-in to a car is probably not the same as lock-in to a phone eco-system. So does it really justify the value of bigger than all else combined?;0
7263;7263;7112022; WATCH: Could SA’s three-wheeled ‘Tesla’ be a possible answer to petrol woes? ;0
7264;7264;7112022; What does he call the viral Tesla autopilot, made possible by the data this creates for the company. The self driving data used to train the AI alone is an insurmountable moat. And also, Netflix had quantity not quality content, we only have so many hours in a day.;0
7265;7265;7112022; He came out publicly as a fascist who hates the USA for our freedom, even the freedom to control our own bodies. But midway through the confession, he tripped over Twitter, fell on his face, and may have tanked Tesla. That's not chess or checkers. It's narcissistic collapse.;0
7266;7266;7112022; After weeks of dilly-dallying, Tesla, Inc.’s chief executive officer Elon Musk confirmed late Friday that he is terminating the deal to buy Twitter, Inc. Legal Battle In Cards Close on the heels of Musk’s disclosure of his intentions, Bret Taylor, # # ;0
7267;7267;7112022; #Twitter #Tesla siblings lost in Kumbh Mela, the only reason Mr. Musk wants to buy #twitter.;0
7268;7268;7112022; Tesla CEO Elon Musk shares four pictures that tell his ‘Twitter deal to no-deal story’ ;0
7269;7269;7112022; Tesla just global just finance lost its head of ;-1
7270;7270;7112022; ML for Workout .@google .@Tesla .@Apple .@CarnegieMellon ;0
7271;7271;7112022; Ikr but Tesla looks real dashing in this picture, doesn’t he! ??????;0
7272;7272;7112022; Tesla recalls 128,000 cars over collision-causing failure ;0
7273;7273;7112022; I want a Tesla and a GLE and a penthouse gotta work hard to get it!;1
7274;7274;7112022; Tesla just lost its head of global just finance ;-1
7275;7275;7112022; Trump Rips ‘Bulls**t Artist’ Elon Musk As Tesla CEO Reportedly Defends Trump ;0
7276;7276;7112022; Actually, its Elon hosting a tesla executive job fair...;0
7277;7277;7112022; We should avoid like Tesla electric motor vehicle which is already too expensive....and move to green hydrogen enargy.;-1
7278;7278;7112022; #Twitter is contemplating legal action against #Tesla and #SpaceX CEO #ElonMusk over his decision to terminate a USD 44 billion takeover deal. ;0
7279;7279;7112022; They might, but it is very unlikely that they will because if they did they would be sued by their stockholders. If musk tanks twitter stock the stockholders will probably sue him too. Some of Tesla’s stockholders are.;0
7280;7280;7112022; Dave Lee the de facto Tesla Press Officer.;0
7281;7281;7112022;" People keep throwing that 50k number out there. But both the leaf and the bolt are considerably less. Just like with ice cars, there are more affordable and less affordable options. You can drive a Tesla or a leaf; a bmw or a Kia.";0
7282;7282;7112022; Move over Tesla, I am getting an IONIQ6;-1
7283;7283;7112022; tesla shares took a beat and now you don't have enough purchase power to honor your bid ;-1
7284;7284;7112022; If you allow the car wash to power from the tesla for 15 minutes, the car wash is free.;0
7285;7285;7112022; Ok that would be a factor if Elon didn’t waive due diligence. This is all a smokescreen because Elon doesn’t want to go through with the deal anymore given the value of Tesla stock rn;-1
7286;7286;7112022; Yall got to remember Tesla plaid has 3 motors, Lucid has only 2 ??????;0
7287;7287;7112022; Tesla fanboi$ are out and about.;1
7288;7288;7112022; Tesla CEO Elon Musk shares four pictures that tell his ‘Twitter deal to no-deal story’ ;0
7289;7289;7112022; Nor really I'm not a fan of tesla and tesla would be the best EV. I would avoid all other ev for right now It's the technology inside them which isn't as great as a tesla;0
7290;7290;7112022; Tesla CEO Elon Musk shares four pictures that tell his ‘Twitter deal to no-deal story’ ;0
7291;7291;7112022; V12 tesla is a cool idea in my guessings .;0
7292;7292;7112022; Thinkin elon doesnt have the money to buy twitter is disrespectful to every human with money lmfao. Them Tesla’s sellin like crazy ??;1
7293;7293;7112022; Lolol I can’t wait for the Tesla bubble to pop. Shitty news is the government will bail him out. Elon’s entire life is government subsidies as it as.;0
7294;7294;7112022; VW group is leading in Europe, on a cumulative basis. Renault-Nissan is 2nd, Tesla is 3rd. ;-1
7295;7295;7112022; The dick riding is crazy;0
7296;7296;7112022; Tesla delivered 80,000 cars in China in June ;1
7297;7297;7112022; This is going to cost Elon some of his billions but ultimately just hurt Tesla share price some more.;0
7298;7298;7112022; 1. Lie about the current state of tech to fool people into believing that hoax products will ever arrive (see electric truck) thereby inflating value of Tesla “stock” (which does not pay dividends.) 2. Lie about buying twitter to excuse selling off said stock. 3. Profit.;0
7299;7299;7112022; Tesla rediscovered the tech from the old world;0
7300;7300;7112022; Tesla doesn't buy Twitter;0
7301;7301;7112022; Both are worth driving. Both are worth taking it to the track and having fun if that is your desire. Both are up to you to decide how you use it. That’s all.;0
7302;7302;7112022; Why do you think Elon bought a ton? He has never spent a cent on advertising Tesla cars.;0
7303;7303;7112022; Im not selling her dw BUT IMAGINE ME SELLING MY KITTY STUFF u could buy a tesla with that budget /j;1
7304;7304;7112022; Can you build your Tesla factory in Sri lanka And solve the crisis?;0
7305;7305;7112022; RICH GOAL IS TO BUY A TESLA MOBILE. AND NORMAL PEOPLE DESIRE FOR A TESLA PHONE. COS APPLES ARE FALLING DOWN. WORST RIPE!;1
7306;7306;7112022; he only did this whole drama to have excuse to sell more tesla stock, he never intended to buy twitter. Learn Elon's tricks. ;1
7307;7307;7112022;" 9.7"" Tesla Style Android Car Stereo Radio GPS Navigation Head Unit SatNav Replacement Aston Martin 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 ";0
7308;7308;7112022; A family loyal to Tesla turns foe after teen’s tragic accident ;0
7309;7309;7112022; People are not getting how important DE incorporation is to the state economy, and contracts being enforceable is critical to that. There's no out for Musk here. He's selling $30B worth of Tesla by court order...;1
7310;7310;7112022; German factories, German engineering, Germany as a country are hypes of the past. No one gives a fuck on these. And it will be worse in the upcoming years.;0
7311;7311;7112022; What is so awesome about Tara? I don't have a dawg in this hunt here anymore, but why go to the nth degree to defend a scammer. I think Tesla has done some good things for this world but the way they went about it, or Elon did is despicable.;0
7312;7312;7112022; . #Tesla CEO #ElonMusk on Monday poked fun at #Twitter for taking him to court and shared a meme that made fun of the micro-blogging platform. #elonmusktwitter ;0
7313;7313;7112022;" His ""stunt"" cost him and Tesla and Twitter stockholders money. He may be wealthy, however none of it is liquid. He couldn't raise a measly $44B in cash? It isn't about the bots. Twitter opened the firehouse and gave him access to all the data. He doesn't know what to do with it.";0
7314;7314;7112022; Twitter's owners *want* the deal to go through, the platform isn't profitable on its own and they'd rather have the bigass lump sum and let Elon('s people) deal with the mess of administrating the website. That's why Tesla stock tanked immediately in response to the deal.;0
7315;7315;7112022; It’s actually bad that it’s in there in this form. People will use it, rely on it, and get points or even lose their license. Very bad PR for Tesla.;0
7316;7316;7112022; I drove 10x more with my Tesla. Simply want to explore every unseen corner of the places I go. No cost, no tiring, why not see more.;0
7317;7317;7112022; I’m sure you could run an extension lead no problem ????;0
7318;7318;7112022; Austria definitely a good place for Tesla... ?? ;0
7319;7319;7112022; Ok we know you have a tesla.;0
7320;7320;7112022; give me your money pls ???????? I am struggling to feed myself and my 20 kids ???????? I need 10 million dollars and a Tesla model X please ????????;0
7321;7321;7112022; That's one of the must needed things I used it often when Microsoft broke things with updates. It would really benefit tesla cars in case if the charging problem was caused by a recent update;0
7322;7322;7112022; Are people buying either for racing only? If not, who gives a shit! Make it a car worth driving. That’s all.;0
7323;7323;7112022; Commented separately before seeing your post. In a nutshell it needs to be the following: New speed limit is higher - accelerate after passing the sign. New speed limit is lower - decelerate before the sign to be at the speed when you pass it.;0
7324;7324;7112022; Elon Musk laughs off Twitter's lawsuit with a meme. The #Tesla CEO announced his intention to back out of his deal to buy the platform at the end of last week ;0
7325;7325;7112022; Saw this coming the day after offered. Tesla tanked….and loads of people would drop Twitter like a hot potato if Trump and other propagandist liars are allowed to continue to spew their venom on the platform.;0
7326;7326;7112022; Cardano founder Charles Hoskinson believes that Tesla CEO Elon Musk might have issues pulling out of the Twitter deal.Cardano Founder Says This on Elon Musk's Pullout from Twitter Bid and Plans to Build Platform ;0
7327;7327;7112022; Today's #headlines: Twitter Didn’t Seek a Sale. Now Elon Musk Doesn’t Want to Buy. Cue Strange Legal Drama. ;0
7328;7328;7112022; if no one buys a tesla his stock will drop and he will be out of business. Never say no one can do anything about it.#airdrop $MOOO ;-1
7329;7329;7112022; #Sure… Qlon in #action… nothing to do with #huge #tesla #loss;-1
7330;7330;7112022; Arriving in style! We had the pleasure of escorting Kyle to his prom a few days ago .. a quick spin around the #Stroud Valleys with the Tesla self driving us back for the drop off at #Stonehouse Court Hotel but not before a live performance from the #Tesla ?? ;0
7331;7331;7112022; Dude, you know nothing about eMotors. Where are Tesla’s racing teams? Koenigsegg and Rimac are years ahead. Get lost.;0
7332;7332;7112022;" So, it’s not accurate to say 24M has figured out what Tesla is struggling with; both r different. Tesla’s final product is a dry-electrode in the cell (but cathode/anode power is temporarily made wet to spread on crnt colctrs…&amp;eventually dried out). 24M has remain wet electrode";0
7333;7333;7112022;" No doubt that is the richest person &amp; one of the biggest innovertor,But i would like to add one thing that the Green Hydrogen is the technology that can badly impact business.That's why Musk Business Mind says Green Hydrogen is a dumb Idea. ";0
7334;7334;7112022; How Elon’s bizarre Twitter takeover saga could have just been a cover for him to sell $8.5 billion in Tesla stock ;0
7335;7335;7112022; How Twitter and Tesla Shares Would React to Termination of Musk-Twitter Deal: Analysts Weigh In ;0
7336;7336;7112022; ;0
7337;7337;7112022; could u please make a feature where u can release the super charging cable from inside the car, for emergency purposes!! in case anyone is blocking u from exiting the car to unplug and take off in ur car #tesla #elonmusktwitter #elonmusk;0
7338;7338;7112022; Musk has come up with nothing. Tesla existed before he joined and became the hype man. He has done none of the innovating for any of his companies. He’s just the guy that owns the most shares and hypes them up. He is only a “genius” at marketing;-1
7339;7339;7112022; At times I've had it reduce speed, or increase speed accordingly, but more often than not, it doesn't. I've never changed settings, so just seems random. I'm still waiting for this latest software ????;0
7340;7340;7112022; Kindly take a note. Tesla here is TESLA POWER USA??.. Not Elon Musk wala tesla?? ;0
7341;7341;7112022; lol i wonder how they are going to achieve that in other cars with LIDAR )));0
7342;7342;7112022; Not sure why he pulled out, but the Tesla share price hasn't helped;-1
7343;7343;7112022; It's almost like tesla's ridiculous valuation is based on scammy vapourware promises or something;0
7344;7344;7112022; Don’t you just love getting flat tires in a #Tesla;0
7345;7345;7112022; Everytime I stop at the gas station i think about driving a few more miles to Tesla and getting something electric ?? ??;-1
7346;7346;7112022; Because Tesla is the place where loads of talented ambitious engineers go, and Toyota dropped the ball at least a decade ago?;1
7347;7347;7112022; I’ve noticed that both on my S and the Y, but if you cancel AP, then flick it back on straight away, you have the correct limit, but needs to adjust automatically to signs n limits ?;0
7348;7348;7112022; the sheer fear of this event happening should start a sell-off anyway. then Elon adds his own shares. Twitter becomes a penny stock by end of the day.;0
7349;7349;7112022;" Your complete lack of self awareness is hilarious. Energy beam transmission was postulated by Tesla FFS. Amusing to see crypto bros ""discovering"" the basic laws of financial markets are the same whether you're using code, shells, $$ or potatoes...";0
7350;7350;7112022; Move fast, break things, be nimble, figure things out on the go. Always has been Musk modus operandi in Tesla aswell as SpaceX;0
7351;7351;7112022; Like ready in 2-3 years. In this tine period Tesla has 2 new giga factories finished;0
7352;7352;7112022;" Largest Companies in the?? 1. Apple 2. Saudi Aramco 3. Microsoft 4. Alphabet 5. Amazon 6. Tesla 7. Berkshire Hathaway 8. United Health 9. Johnson &amp; Johnson 10. Meta (Facebook) 6 of the top 10 companies are tech companies that emerged to power from the internet revolution.";0
7353;7353;7112022; Elon Musk Replies To Twitter’s Lawsuit Threat With A Meme Twitter announced to file a lawsuit against Tesla CEO for abandoning the much hyped $44 billion deal. Elon Musk responded to Twitter’s threat with a meme on Twitter. ;0
7354;7354;7112022; The reason is starts to level off at the end is because I only have Q1 data for this year. As I input Q2 data, etc, it won’t be an S.;0
7355;7355;7112022; Great weekend guys lots of exposure for #Sonofdoge ;0
7356;7356;7112022; Nice graph! Can you create one including data from other brands like electrify America. So one can see the difference and put things in perspective?;0
7357;7357;7112022; Any comments on this? ?? #ElonMusk #Tesla #SpaceX #Starship #Model3 #Neuralink #Memes #Funny #meme;0
7358;7358;7112022; Gregory can take now Tesla to washing ??;0
7359;7359;7112022; And one needs a gearbox because the motor can't spin fast enough and has dodgy batteries that fail regularly....??????;0
7360;7360;7112022;" The one thing I can't figure out, is often times I'll go from one speed limit to another, but AP doesn't adjust the cars speed. Like yesterday I had AP on in a 50, the went into 70... &amp; we were still toodling along at 50. Wrong setting?";0
7361;7361;7112022; Model S : 2012 Lucid Air : 2021 9 years… a price closely the double, and a lot of technics surely stolen from Tesla and she is behind…;0
7362;7362;7112022; Shout-out to Texas Tesla owners;0
7363;7363;7112022; Tesla shares get baby bump as Elon Musk tries to pull out of Twitter deal ;0
7364;7364;7112022;" There's no evidence to show Tesla was a Freemason. Could you be scared of him because of religion &amp; Musk/NWO? They (inc Musk) want Tesla's inventions buried. Tesla's created free energy until his financier JP Morgan found out &amp; pulled the plug. He died broke &amp; alone with pigeons";0
7365;7365;7112022; It’s beautiful! I love our Tesla so much ????;1
7366;7366;7112022; Someone asked musk why he was selling Tesla stock and he tweeted out max Payne soundtrack. That’s the opposite of obfuscation;0
7367;7367;7112022;" Is this an ‘S’ curve &amp; if so has it apexed?";0
